issued_year,issn,articles,oa,scopus_asjc_code_sub_subject_area,scopus_sub_subject_area,percentile,snip,sjr,top_level_code,description,subject_area
2016,0145-305X,259,11,1309,Developmental Biology,77,1.11,0.899,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,0145-305X,259,11,2403,Immunology,65,1.11,0.899,24,Immunology and Microbiology,Life Sciences
2016,0149-7634,315,24,2802,Behavioral Neuroscience,99,2.686,3.672,28,Neuroscience,Life Sciences
2016,0149-7634,315,24,3206,Neuropsychology and Physiological Psychology,97,2.686,3.672,32,Psychology,Social Sciences
2016,0149-7634,315,24,2805,Cognitive Neuroscience,98,2.686,3.672,28,Neuroscience,Life Sciences
2016,0193-953X,68,0,2738,Psychiatry and Mental Health,73,1.31,0.911,27,Medicine,Health Sciences
2016,0261-5177,232,10,1409,"Tourism, Leisure and Hospitality Management",99,3.782,3.068,14,"Business, Management and Accounting",Social Sciences
2016,0261-5177,232,10,3303,Development,99,3.782,3.068,33,Social Sciences,Social Sciences
2016,0261-5177,232,10,1408,Strategy and Management,98,3.782,3.068,14,"Business, Management and Accounting",Social Sciences
2016,0261-5177,232,10,3313,Transportation,97,3.782,3.068,33,Social Sciences,Social Sciences
2016,0264-3707,85,4,1908,Geophysics,76,0.994,1.136,19,Earth and Planetary Sciences,Physical Sciences
2016,0264-3707,85,4,1904,Earth-Surface Processes,82,0.994,1.136,19,Earth and Planetary Sciences,Physical Sciences
2016,0301-0511,186,10,2800,General Neuroscience,60,1.164,1.446,28,Neuroscience,Life Sciences
2016,0301-0511,186,10,3206,Neuropsychology and Physiological Psychology,81,1.164,1.446,32,Psychology,Social Sciences
2016,0301-4622,83,6,1304,Biophysics,54,0.771,0.612,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,0301-4622,83,6,1605,Organic Chemistry,52,0.771,0.612,16,Chemistry,Physical Sciences
2016,0301-4622,83,6,1303,Biochemistry,41,0.771,0.612,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,0732-118X,32,0,3200,General Psychology,75,0.775,0.494,32,Psychology,Social Sciences
2016,0732-118X,32,0,3201,Psychology (miscellaneous),86,0.775,0.494,32,Psychology,Social Sciences
2016,0889-8529,84,0,2712,"Endocrinology, Diabetes and Metabolism",73,1.155,1.434,27,Medicine,Health Sciences
2016,0889-8529,84,0,1310,Endocrinology,65,1.155,1.434,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,0972-978X,96,0,2732,Orthopedics and Sports Medicine,44,0.7,0.502,27,Medicine,Health Sciences
2016,1044-7431,93,8,2804,Cellular and Molecular Neuroscience,51,0.711,1.439,28,Neuroscience,Life Sciences
2016,1044-7431,93,8,1312,Molecular Biology,64,0.711,1.439,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1044-7431,93,8,1307,Cell Biology,59,0.711,1.439,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1092-9134,87,1,2734,Pathology and Forensic Medicine,56,0.986,0.703,27,Medicine,Health Sciences
2016,1226-8615,164,3,1109,Insect Science,56,0.694,0.426,11,Agricultural and Biological Sciences,Life Sciences
2016,1357-3039,198,1,2700,General Medicine,56,0.282,0.186,27,Medicine,Health Sciences
2016,1475-1585,67,0,1203,Language and Linguistics,93,2.15,1.639,12,Arts and Humanities,Social Sciences
2016,1475-1585,67,0,3310,Linguistics and Language,92,2.15,1.639,33,Social Sciences,Social Sciences
2016,1475-1585,67,0,3304,Education,82,2.15,1.639,33,Social Sciences,Social Sciences
2016,1526-8209,108,9,1306,Cancer Research,35,0.971,1.142,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1526-8209,108,9,2730,Oncology,53,0.971,1.142,27,Medicine,Health Sciences
2016,1627-4830,70,0,2717,Geriatrics and Gerontology,10,0.457,0.227,27,Medicine,Health Sciences
2016,1627-4830,70,0,2738,Psychiatry and Mental Health,15,0.457,0.227,27,Medicine,Health Sciences
2016,1627-4830,70,0,2728,Neurology (clinical),16,0.457,0.227,27,Medicine,Health Sciences
2016,2352-4316,128,13,2211,Mechanics of Materials,93,1.358,1.698,22,Engineering,Physical Sciences
2016,2352-4316,128,13,2210,Mechanical Engineering,93,1.358,1.698,22,Engineering,Physical Sciences
2016,2352-4316,128,13,1502,Bioengineering,84,1.358,1.698,15,Chemical Engineering,Physical Sciences
2016,2352-4316,128,13,1501,Chemical Engineering (miscellaneous),90,1.358,1.698,15,Chemical Engineering,Physical Sciences
2016,2352-4316,128,13,2201,Engineering (miscellaneous),92,1.358,1.698,22,Engineering,Physical Sciences
2016,2352-9407,46,2,2500,General Materials Science,93,1.817,2.117,25,Materials Science,Physical Sciences
2016,0040-1625,321,11,1403,Business and International Management,96,2.617,1.815,14,"Business, Management and Accounting",Social Sciences
2016,0040-1625,321,11,1405,Management of Technology and Innovation,94,2.617,1.815,14,"Business, Management and Accounting",Social Sciences
2016,0040-1625,321,11,3202,Applied Psychology,94,2.617,1.815,32,Psychology,Social Sciences
2016,0166-5316,38,1,2611,Modeling and Simulation,61,1.325,0.573,26,Mathematics,Physical Sciences
2016,0166-5316,38,1,1712,Software,45,1.325,0.573,17,Computer Science,Physical Sciences
2016,0166-5316,38,1,1705,Computer Networks and Communications,58,1.325,0.573,17,Computer Science,Physical Sciences
2016,0166-5316,38,1,1708,Hardware and Architecture,46,1.325,0.573,17,Computer Science,Physical Sciences
2016,0167-6423,93,2,1712,Software,52,1.099,0.366,17,Computer Science,Physical Sciences
2016,0301-4207,115,9,2002,Economics and Econometrics,90,1.916,1.204,20,"Economics, Econometrics and Finance",Social Sciences
2016,0301-4207,115,9,2308,"Management, Monitoring, Policy and Law",85,1.916,1.204,23,Environmental Science,Physical Sciences
2016,0301-4207,115,9,3312,Sociology and Political Science,95,1.916,1.204,33,Social Sciences,Social Sciences
2016,0301-4207,115,9,3308,Law,97,1.916,1.204,33,Social Sciences,Social Sciences
2016,0303-2647,114,14,2604,Applied Mathematics,76,0.783,0.515,26,Mathematics,Physical Sciences
2016,0303-2647,114,14,2611,Modeling and Simulation,65,0.783,0.515,26,Mathematics,Physical Sciences
2016,0303-2647,114,14,2613,Statistics and Probability,82,0.783,0.515,26,Mathematics,Physical Sciences
2016,0303-2647,114,14,1300,"General Biochemistry,Genetics and Molecular Biology",59,0.783,0.515,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,0375-9474,339,5,3106,Nuclear and High Energy Physics,63,0.74,0.614,31,Physics and Astronomy,Physical Sciences
2016,0584-8547,184,4,3105,Instrumentation,87,1.053,0.771,31,Physics and Astronomy,Physical Sciences
2016,0584-8547,184,4,1602,Analytical Chemistry,71,1.053,0.771,16,Chemistry,Physical Sciences
2016,0584-8547,184,4,1607,Spectroscopy,70,1.053,0.771,16,Chemistry,Physical Sciences
2016,0584-8547,184,4,3107,"Atomic and Molecular Physics, and Optics",76,1.053,0.771,31,Physics and Astronomy,Physical Sciences
2016,1060-3743,34,0,3304,Education,95,3.306,1.963,33,Social Sciences,Social Sciences
2016,1060-3743,34,0,3310,Linguistics and Language,97,3.306,1.963,33,Social Sciences,Social Sciences
2016,1060-3743,34,0,1203,Language and Linguistics,97,3.306,1.963,12,Arts and Humanities,Social Sciences
2016,1096-4959,110,1,1104,Aquatic Science,71,0.837,0.654,11,Agricultural and Biological Sciences,Life Sciences
2016,1096-4959,110,1,1314,Physiology,42,0.837,0.654,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1096-4959,110,1,1312,Molecular Biology,36,0.837,0.654,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1096-4959,110,1,1103,Animal Science and Zoology,86,0.837,0.654,11,Agricultural and Biological Sciences,Life Sciences
2016,1096-4959,110,1,1303,Biochemistry,44,0.837,0.654,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1096-7192,160,24,1303,Biochemistry,76,1.412,1.404,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1096-7192,160,24,2712,"Endocrinology, Diabetes and Metabolism",79,1.412,1.404,27,Medicine,Health Sciences
2016,1096-7192,160,24,1310,Endocrinology,73,1.412,1.404,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1096-7192,160,24,1311,Genetics,77,1.412,1.404,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1096-7192,160,24,1312,Molecular Biology,68,1.412,1.404,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1744-117X,51,0,1104,Aquatic Science,73,0.939,0.763,11,Agricultural and Biological Sciences,Life Sciences
2016,1744-117X,51,0,1314,Physiology,45,0.939,0.763,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1744-117X,51,0,1312,Molecular Biology,38,0.939,0.763,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1744-117X,51,0,1311,Genetics,49,0.939,0.763,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,1744-117X,51,0,1103,Animal Science and Zoology,87,0.939,0.763,11,Agricultural and Biological Sciences,Life Sciences
2016,1744-117X,51,0,1303,Biochemistry,46,0.939,0.763,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,2212-4438,25,0,3505,Orthodontics,25,0.344,0.203,35,Dentistry,Health Sciences
2016,2212-571X,35,2,1406,Marketing,84,1.837,1.416,14,"Business, Management and Accounting",Social Sciences
2016,2212-571X,35,2,1408,Strategy and Management,90,1.837,1.416,14,"Business, Management and Accounting",Social Sciences
2016,2212-571X,35,2,1409,"Tourism, Leisure and Hospitality Management",88,1.837,1.416,14,"Business, Management and Accounting",Social Sciences
2016,2212-571X,35,2,1403,Business and International Management,91,1.837,1.416,14,"Business, Management and Accounting",Social Sciences
2016,2452-0144,85,0,1311,Genetics,7,0.257,0.192,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2016,2213-0764,69,4,2719,Health Policy,65,1.041,0.96,27,Medicine,Health Sciences
2016,1383-5769,138,6,2405,Parasitology,65,0.948,0.859,24,Immunology and Microbiology,Life Sciences
2016,1383-5769,138,6,2725,Infectious Diseases,58,0.948,0.859,27,Medicine,Health Sciences
2016,0914-5087,194,0,2705,Cardiology and Cardiovascular Medicine,75,0.985,0.888,27,Medicine,Health Sciences
2016,1877-0568,208,0,2746,Surgery,75,1.281,0.949,27,Medicine,Health Sciences
2016,1877-0568,208,0,2732,Orthopedics and Sports Medicine,70,1.281,0.949,27,Medicine,Health Sciences
2016,2405-8513,21,0,2002,Economics and Econometrics,82,1.514,0.793,20,"Economics, Econometrics and Finance",Social Sciences
2016,2405-8513,21,0,2003,Finance,86,1.514,0.793,20,"Economics, Econometrics and Finance",Social Sciences
2017,0001-8708,481,14,2600,General Mathematics,87,1.942,2.342,26,Mathematics,Physical Sciences
2017,0003-4916,275,0,3100,General Physics and Astronomy,77,0.868,0.794,31,Physics and Astronomy,Physical Sciences
2017,0006-291X,2027,94,1303,Biochemistry,56,0.735,0.966,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0006-291X,2027,94,1307,Cell Biology,45,0.735,0.966,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0006-291X,2027,94,1304,Biophysics,73,0.735,0.966,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0006-291X,2027,94,1312,Molecular Biology,49,0.735,0.966,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0007-8506,152,2,2209,Industrial and Manufacturing Engineering,93,3.172,2.544,22,Engineering,Physical Sciences
2017,0007-8506,152,2,2210,Mechanical Engineering,94,3.172,2.544,22,Engineering,Physical Sciences
2017,0009-8981,384,12,2704,Biochemistry (medical),68,0.94,0.876,27,Medicine,Health Sciences
2017,0009-8981,384,12,1308,Clinical Biochemistry,63,0.94,0.876,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0009-8981,384,12,1303,Biochemistry,57,0.94,0.876,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0011-9164,437,1,2210,Mechanical Engineering,97,1.958,1.814,22,Engineering,Physical Sciences
2017,0011-9164,437,1,1500,General Chemical Engineering,96,1.958,1.814,15,Chemical Engineering,Physical Sciences
2017,0011-9164,437,1,2500,General Materials Science,94,1.958,1.814,25,Materials Science,Physical Sciences
2017,0011-9164,437,1,1600,General Chemistry,93,1.958,1.814,16,Chemistry,Physical Sciences
2017,0011-9164,437,1,2312,Water Science and Technology,98,1.958,1.814,23,Environmental Science,Physical Sciences
2017,0012-3692,1828,21,2706,Critical Care and Intensive Care Medicine,96,2.516,2.583,27,Medicine,Health Sciences
2017,0012-3692,1828,21,2705,Cardiology and Cardiovascular Medicine,96,2.516,2.583,27,Medicine,Health Sciences
2017,0012-3692,1828,21,2740,Pulmonary and Respiratory Medicine,94,2.516,2.583,27,Medicine,Health Sciences
2017,0012-821X,603,74,1908,Geophysics,97,1.727,2.942,19,Earth and Planetary Sciences,Physical Sciences
2017,0012-821X,603,74,1912,Space and Planetary Science,86,1.727,2.942,19,Earth and Planetary Sciences,Physical Sciences
2017,0012-821X,603,74,1906,Geochemistry and Petrology,96,1.727,2.942,19,Earth and Planetary Sciences,Physical Sciences
2017,0012-821X,603,74,1901,Earth and Planetary Sciences (miscellaneous),98,1.727,2.942,19,Earth and Planetary Sciences,Physical Sciences
2017,0013-7952,283,4,1907,Geology,95,2.584,2.065,19,Earth and Planetary Sciences,Physical Sciences
2017,0013-7952,283,4,1909,Geotechnical Engineering and Engineering Geology,97,2.584,2.065,19,Earth and Planetary Sciences,Physical Sciences
2017,0014-3057,577,14,1605,Organic Chemistry,83,1.188,0.864,16,Chemistry,Physical Sciences
2017,0014-3057,577,14,2505,Materials Chemistry,89,1.188,0.864,25,Materials Science,Physical Sciences
2017,0014-3057,577,14,2507,Polymers and Plastics,90,1.188,0.864,25,Materials Science,Physical Sciences
2017,0014-3057,577,14,3100,General Physics and Astronomy,88,1.188,0.864,31,Physics and Astronomy,Physical Sciences
2017,0014-4835,191,11,2731,Ophthalmology,87,1.048,1.139,27,Medicine,Health Sciences
2017,0014-4835,191,11,2809,Sensory Systems,78,1.048,1.139,28,Neuroscience,Life Sciences
2017,0014-4835,191,11,2804,Cellular and Molecular Neuroscience,39,1.048,1.139,28,Neuroscience,Life Sciences
2017,0016-5085,723,30,2721,Hepatology,95,4.219,6.85,27,Medicine,Health Sciences
2017,0016-5085,723,30,2715,Gastroenterology,98,4.219,6.85,27,Medicine,Health Sciences
2017,0016-7037,534,40,1906,Geochemistry and Petrology,95,1.588,2.302,19,Earth and Planetary Sciences,Physical Sciences
2017,0016-7061,403,11,1111,Soil Science,93,2.019,1.727,11,Agricultural and Biological Sciences,Life Sciences
2017,0017-9310,1562,18,3104,Condensed Matter Physics,93,1.962,1.647,31,Physics and Astronomy,Physical Sciences
2017,0017-9310,1562,18,2210,Mechanical Engineering,94,1.962,1.647,22,Engineering,Physical Sciences
2017,0017-9310,1562,18,1507,Fluid Flow and Transfer Processes,96,1.962,1.647,15,Chemical Engineering,Physical Sciences
2017,0020-0255,596,4,1712,Software,94,2.688,1.723,17,Computer Science,Physical Sciences
2017,0020-0255,596,4,1802,Information Systems and Management,96,2.688,1.723,18,Decision Sciences,Social Sciences
2017,0020-0255,596,4,1702,Artificial Intelligence,92,2.688,1.723,17,Computer Science,Physical Sciences
2017,0020-0255,596,4,2614,Theoretical Computer Science,92,2.688,1.723,26,Mathematics,Physical Sciences
2017,0020-0255,596,4,2207,Control and Systems Engineering,96,2.688,1.723,22,Engineering,Physical Sciences
2017,0020-0255,596,4,1706,Computer Science Applications,95,2.688,1.723,17,Computer Science,Physical Sciences
2017,0021-9614,373,1,1606,Physical and Theoretical Chemistry,73,1.27,0.787,16,Chemistry,Physical Sciences
2017,0021-9614,373,1,2500,General Materials Science,75,1.27,0.787,25,Materials Science,Physical Sciences
2017,0021-9614,373,1,3107,"Atomic and Molecular Physics, and Optics",76,1.27,0.787,31,Physics and Astronomy,Physical Sciences
2017,0022-247X,990,9,2604,Applied Mathematics,61,1.354,1.021,26,Mathematics,Physical Sciences
2017,0022-247X,990,9,2603,Analysis,75,1.354,1.021,26,Mathematics,Physical Sciences
2017,0022-4596,421,5,2504,"Electronic, Optical and Magnetic Materials",71,0.797,0.559,25,Materials Science,Physical Sciences
2017,0022-4596,421,5,1604,Inorganic Chemistry,65,0.797,0.559,16,Chemistry,Physical Sciences
2017,0022-4596,421,5,2503,Ceramics and Composites,75,0.797,0.559,25,Materials Science,Physical Sciences
2017,0022-4596,421,5,3104,Condensed Matter Physics,69,0.797,0.559,31,Physics and Astronomy,Physical Sciences
2017,0022-4596,421,5,1606,Physical and Theoretical Chemistry,63,0.797,0.559,16,Chemistry,Physical Sciences
2017,0022-4596,421,5,2505,Materials Chemistry,75,0.797,0.559,25,Materials Science,Physical Sciences
2017,0022-5096,209,13,2211,Mechanics of Materials,92,1.923,1.899,22,Engineering,Physical Sciences
2017,0022-5096,209,13,3104,Condensed Matter Physics,91,1.923,1.899,31,Physics and Astronomy,Physical Sciences
2017,0022-5096,209,13,2210,Mechanical Engineering,93,1.923,1.899,22,Engineering,Physical Sciences
2017,0022-510X,3954,16,2728,Neurology (clinical),72,1.044,0.996,27,Medicine,Health Sciences
2017,0022-510X,3954,16,2808,Neurology,64,1.044,0.996,28,Neuroscience,Life Sciences
2017,0022-5193,398,29,2400,General Immunology and Microbiology,63,0.874,0.568,24,Immunology and Microbiology,Life Sciences
2017,0022-5193,398,29,2604,Applied Mathematics,87,0.874,0.568,26,Mathematics,Physical Sciences
2017,0022-5193,398,29,2611,Modeling and Simulation,81,0.874,0.568,26,Mathematics,Physical Sciences
2017,0022-5193,398,29,1100,General Agricultural and Biological Sciences,87,0.874,0.568,11,Agricultural and Biological Sciences,Life Sciences
2017,0022-5193,398,29,2613,Statistics and Probability,89,0.874,0.568,26,Mathematics,Physical Sciences
2017,0022-5193,398,29,1300,"General Biochemistry,Genetics and Molecular Biology",68,0.874,0.568,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2017,0023-6438,845,2,1106,Food Science,90,1.642,1.313,11,Agricultural and Biological Sciences,Life Sciences
2017,0026-265X,327,1,1607,Spectroscopy,65,1.231,0.657,16,Chemistry,Physical Sciences
2017,0026-265X,327,1,1602,Analytical Chemistry,66,1.231,0.657,16,Chemistry,Physical Sciences
2017,0028-3908,471,32,3004,Pharmacology,91,1.161,1.638,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2017,0028-3908,471,32,2804,Cellular and Molecular Neuroscience,81,1.161,1.638,28,Neuroscience,Life Sciences
2017,0029-8018,607,20,2212,Ocean Engineering,87,2.21,1.281,22,Engineering,Physical Sciences
